-0.1972025613228301,0.019859538626014563,0.774819682327481,-0.38791418781974535,0.5415534348872897,0.17879717049558155,-0.1623263181833889,0.01377503102774832,0.2666304217852263
0.08574370112723446,0.25570841770748226,-0.12808604502879764,-0.23474444153316992,0.31816437242821466,-0.30754249747231344,0.060068432760681974,0.1498856707024117,0.39893664512561583
0.42686752671255096,-0.38641702500115244,-0.28580797094975613,0.5494011180052466,0.2996344825707898,-0.26566725542579683,0.5888840146396582,-0.2783407125764153,-0.11865624798459552
-0.393491749456064,0.08537461271229442,0.5265021794015117,-0.34764186924762147,-0.18670019629985188,0.4425055404287855,-0.491657629262675,0.059458100237646375,-0.08164339066004105
-0.10866788697955833,0.3566465156307022,-0.3855252232660535,-0.1897689087263018,-0.42449843088868927,-0.030291154841050924,-0.2547110484704611,0.21985168806219565,0.017771438189454876
0.23309932048644452,-0.30027342658949807,-0.5269483746033216,0.5650909832094723,-0.47290715643808073,0.001170055313473156,0.26730361854076073,-0.20135578494046505,-0.450446768838709
-0.2151138237430387,-0.465339814085538,-0.17525386292369063,0.11593578903193916,0.3696746914219807,-0.03606762708211746,0.4942562898254795,0.5144158627746782,0.22580708272538894
0.09631411586012317,-0.09664319903204228,0.30120234421545417,-0.0797633485114863,0.49216468218714454,-0.09279485720168372,-0.04240897191101523,-0.18217926528714834,0.3408940685786914
0.37501641183623674,0.4473520233141774,0.27321424931067834,-0.0788096913463934,0.248830037200161,-0.266077590151933,0.014155311934397704,-0.4237952057488565,-0.015617318373076016
-0.4077001009078837,-0.3883501754899834,-0.43516476012311006,0.12068072026677212,-0.3343128180767065,0.2307311044717573,0.20990131260642525,0.5826960576894755,-0.13980645730752142
-0.08628310734572625,-0.02839246841174905,0.03493156009599389,-0.06645962832928833,-0.25025170899191956,0.17231782978410792,-0.3351994724600101,-0.08404888757534978,-0.020090352841648874
0.20808398604561468,0.5351699170226663,0.022158516616924067,-0.05869132639232037,-0.48870047696294977,-0.01602561647546601,-0.3050714449265317,-0.3561613905680712,-0.36118679893185723
0.8574695225006116,0.0033782280554586867,0.2784105313873355,-0.1011746341853824,0.36713930115873233,-0.27919590911108877,0.16205808948865905,-0.40753948916667804,0.506309325303482
0.6737776404570512,0.09403481638078814,0.023669799089621614,-0.08201729440747402,-0.36313393761674817,-0.027845630484708554,-0.12294655006538308,-0.3273811145237988,0.14946375098799106
0.17198643919848952,-0.20729387988031164,0.9399086447204718,-0.2435013315006816,0.313861076568914,-0.1451445656184943,0.749927957393329,-0.05824244944379935,0.39656219043086066
-0.015261525989610137,-0.14148292784959854,0.6912864756525408,-0.21665549323832062,-0.4288118387989564,0.09802388294162913,0.46051121366526526,0.01839875164302262,0.053009643735225806
